,Well,Fluor,Target,Content,Sample,Cq,SQ
,D09,SYBR,,Unkn-12,,14.0989042146028,7903801.85757973
,D10,SYBR,,Unkn-20,,15.5211678788079,3108794.0661042
,D11,SYBR,,Unkn-20,,15.652389101314,2852352.72210677
,D12,SYBR,,Unkn-20,,15.6280432782771,2898278.12611551
,E01,SYBR,,Std-05,,22.3055294202796,36500
,E02,SYBR,,Std-05,,22.2704501906328,36500
,E03,SYBR,,Std-05,,22.303807203128,36500
,E04,SYBR,,Unkn-05,,13.1373138696431,14853232.1829774
,E05,SYBR,,Unkn-05,,13.1503959834291,14726295.0303166
,E06,SYBR,,Unkn-05,,13.3422365164283,12984719.6014548
,E07,SYBR,,Unkn-13,,14.391456820392,6523480.04144762
,E08,SYBR,,Unkn-13,,14.4280850326515,6368584.27258609
,E09,SYBR,,Unkn-13,,14.2592672478645,7114493.28617448
,E10,SYBR,,Unkn-21,,13.1284514239859,14939846.565619
,E11,SYBR,,Unkn-21,,13.3204410830636,13171727.1439181
,E12,SYBR,,Unkn-21,,13.4833271614537,11836730.6891292
,F01,SYBR,,Std-06,,26.0541884371489,3650
,F02,SYBR,,Std-06,,25.8281332277828,3650
,F03,SYBR,,Std-06,,25.891482447696,3650
,F04,SYBR,,Unkn-06,,14.1127168760928,7832500.24550116
,F05,SYBR,,Unkn-06,,13.9439426068154,8749617.99297169
,F06,SYBR,,Unkn-06,,14.0493366642137,8165058.0039188
,F07,SYBR,,Unkn-14,,15.2982793691904,3598316.35620808
,F08,SYBR,,Unkn-14,,15.2822330594942,3636397.92324764
,F09,SYBR,,Unkn-14,,15.2653947434131,3676792.53074962
,F10,SYBR,,Unkn-22,,11.9708860679557,31927875.1600469
,F11,SYBR,,Unkn-22,,11.8863483623512,33748716.1434677
,F12,SYBR,,Unkn-22,,11.8693484014722,34127229.8262761
,G01,SYBR,,Std-07,,29.0430117110459,365
,G02,SYBR,,Std-07,,29.1097376096824,365
,G03,SYBR,,Std-07,,29.1162743154117,365
,G04,SYBR,,Unkn-07,,16.2361069298904,1944845.57192324
,G05,SYBR,,Unkn-07,,16.1910814733804,2003153.26099097
,G06,SYBR,,Unkn-07,,16.3452449808104,1810458.32549306
,G07,SYBR,,Unkn-15,,12.0058270303842,31204291.4068987
,G08,SYBR,,Unkn-15,,12.0482093464838,30348580.0589119
,G09,SYBR,,Unkn-15,,11.9277519744787,32844311.9660929
,G10,SYBR,,Unkn-23,,11.5029579839405,43400653.9596421
,G11,SYBR,,Unkn-23,,11.4789919545706,44088455.9145804
,G12,SYBR,,Unkn-23,,11.6293965093263,39945722.2030646
,H01,SYBR,,NTC,,30.1822631172554,NaN
,H02,SYBR,,NTC,,32.5087815377572,NaN
,H03,SYBR,,NTC,,32.3088983814132,NaN
,H04,SYBR,,Unkn-08,,14.4011587392582,6482088.86269942
,H05,SYBR,,Unkn-08,,14.2167575338155,7315705.63015383
,H06,SYBR,,Unkn-08,,14.4536391528486,6262702.64004192
,H07,SYBR,,Unkn-16,,11.6393766515822,39685023.8827943
,H08,SYBR,,Unkn-16,,11.6862454005265,38483306.7613259
,H09,SYBR,,Unkn-16,,11.4043774092094,46300398.9303948
,H10,SYBR,,Unkn-24,,12.6733415425756,20138175.3034475
,H11,SYBR,,Unkn-24,,12.7394934708938,19282863.089525
,H12,SYBR,,Unkn-24,,13.0320862248906,15914880.1363866
