,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,9.97420765387311,9.57356438108868,0.351137911962188,365000000,8.56229286445648,365000000,0,59,
,A02,SYBR,,Std-01,,,9.42720161047962,9.57356438108868,0.351137911962188,365000000,8.56229286445648,365000000,0,59,
,A03,SYBR,,Std-01,,,9.31928387891332,9.57356438108868,0.351137911962188,365000000,8.56229286445648,365000000,0,59,
,A04,SYBR,,Unkn-01,,,21.1466758738425,21.1332907803316,0.0306417033852477,170996.473219671,5.23298715321653,172527.788030621,3486.07302677769,59,
,A05,SYBR,,Unkn-01,,,21.1549627085426,21.1332907803316,0.0306417033852477,170069.470969641,5.230626360765,172527.788030621,3486.07302677769,59,
,A06,SYBR,,Unkn-01,,,21.0982337586096,21.1332907803316,0.0306417033852477,176517.41990255,5.24678757088101,172527.788030621,3486.07302677769,59,
,A07,SYBR,,Unkn-09,,,20.7217583313627,20.8788841952073,0.162669007160819,225964.212070243,5.35403966157595,204605.824886688,21688.9266460237,59,
,A08,SYBR,,Unkn-09,,,21.0465807519522,20.8788841952073,0.162669007160819,182600.819547198,5.26150272239887,204605.824886688,21688.9266460237,59,
,A09,SYBR,,Unkn-09,,,20.8683135023069,20.8788841952073,0.162669007160819,205252.443042624,5.3122883350661,204605.824886688,21688.9266460237,59,
,A10,SYBR,,Unkn-17,,,21.2544704133156,21.3247764836448,0.0825552622409019,159322.87611208,5.20227813773435,152289.782312901,8165.41942027733,59,
,A11,SYBR,,Unkn-17,,,21.3041786113746,21.3247764836448,0.0825552622409019,154211.596197407,5.1881170324386,152289.782312901,8165.41942027733,59,
,A12,SYBR,,Unkn-17,,,21.4156804262443,21.3247764836448,0.0825552622409019,143334.874629214,5.156351870902,152289.782312901,8165.41942027733,59,
,B01,SYBR,,Std-02,,,13.0135560485693,12.9510469572127,0.0627327763816713,36500000,7.56229286445647,36500000,0,59,
,B02,SYBR,,Std-02,,,12.8880928633376,12.9510469572127,0.0627327763816713,36500000,7.56229286445647,36500000,0,59,
,B03,SYBR,,Std-02,,,12.951491959731,12.9510469572127,0.0627327763816713,36500000,7.56229286445647,36500000,0,59,
,B04,SYBR,,Unkn-02,,,18.2911791750381,18.50464428324,0.256270476639759,1112947.00559312,6.04647448533523,976463.162506612,158274.586231929,59,
