,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91.5,2236.9496306949,78.5,95,
,A02,SYBR,,Std-01,,91,2163.89548144241,82.5,95,
,A03,SYBR,,Std-01,,91,2245.77322069128,82,95,
,A04,SYBR,,Unkn-01,,91.5,1535.42976607923,79.5,95,
,A05,SYBR,,Unkn-01,,91.5,1538.26923165449,80.5,95,
,A06,SYBR,,Unkn-01,,91,1494.64540706106,79.5,95,
,A07,SYBR,,Unkn-09,,91.5,1965.4120000941,82,95,
,A08,SYBR,,Unkn-09,,91.5,1952.87776761485,82.5,95,
,A09,SYBR,,Unkn-09,,91.5,1848.09790242187,80,95,
,A10,SYBR,,Unkn-17,,90,1515.01018129012,67,95,
,A11,SYBR,,Unkn-17,,90,1546.58232405645,67,95,
,A12,SYBR,,Unkn-17,,90,1632.60499719295,66,95,
,B01,SYBR,,Std-02,,91,2294.18453855514,83,95,
,B02,SYBR,,Std-02,,91,2247.03695090181,81.5,95,
,B03,SYBR,,Std-02,,91,2317.90422142906,82.5,95,
,B04,SYBR,,Unkn-02,,91,1863.39281543403,78,95,
,B05,SYBR,,Unkn-02,,91,1797.91538034982,82.5,95,
,B06,SYBR,,Unkn-02,,91,1845.7556737647,79,95,
,B07,SYBR,,Unkn-10,,90,1597.43288362357,78,95,
,B08,SYBR,,Unkn-10,,90,1603.6869383841,80,95,
,B09,SYBR,,Unkn-10,,90,1674.50833951881,81,95,
,B10,SYBR,,Unkn-18,,90,1764.95596086385,79,95,
,B11,SYBR,,Unkn-18,,90,1745.80205483231,66.5,95,
,B12,SYBR,,Unkn-18,,90,1842.84357165424,83.5,95,
,C01,SYBR,,Std-03,,91,2212.32987789639,82.5,95,
,C02,SYBR,,Std-03,,91,2359.642185114,82.5,95,
,C03,SYBR,,Std-03,,91,2288.0676803062,82,95,
,C04,SYBR,,Unkn-03,,91,1781.3538300294,82,95,
,C05,SYBR,,Unkn-03,,91.5,2076.40969721625,82.5,95,
,C06,SYBR,,Unkn-03,,91.5,1926.1630462153,82.5,95,
,C07,SYBR,,Unkn-11,,90,1377.62027790198,66.5,95,
,C08,SYBR,,Unkn-11,,89.5,1464.5552857447,66.5,95,
,C09,SYBR,,Unkn-11,,89.5,1398.50638274903,66.5,95,
,C10,SYBR,,Unkn-19,,91,1808.14798605372,81.5,95,
,C11,SYBR,,Unkn-19,,91,1741.33352622273,81,95,
,C12,SYBR,,Unkn-19,,91,1777.4047461074,81.5,95,
,D01,SYBR,,Std-04,,91,2367.81507142831,82,95,
,D02,SYBR,,Std-04,,90.5,2264.23132945185,82,95,
,D03,SYBR,,Std-04,,90.5,2251.84536509851,79.5,95,
,D04,SYBR,,Unkn-04,,90,1454.50609381617,66.5,95,
,D05,SYBR,,Unkn-04,,90,1432.45572711386,80,95,
,D06,SYBR,,Unkn-04,,90,1531.61641809316,80,95,
,D07,SYBR,,Unkn-12,,90,1539.99403905914,66,95,
,D08,SYBR,,Unkn-12,,90,1527.95011548823,66,95,
,D09,SYBR,,Unkn-12,,90,1517.72063158216,78.5,95,
,D10,SYBR,,Unkn-20,,91,1663.82136704694,81.5,95,
,D11,SYBR,,Unkn-20,,91,1675.5981153563,81,95,
,D12,SYBR,,Unkn-20,,90.5,1833.24196771523,65.5,95,
,E01,SYBR,,Std-05,,90.5,2218.85595614627,80.5,95,
,E02,SYBR,,Std-05,,90.5,2265.36627912206,82.5,95,
,E03,SYBR,,Std-05,,90.5,2263.26351669122,82,95,
,E04,SYBR,,Unkn-05,,89.5,1559.70468050977,66.5,95,
,E05,SYBR,,Unkn-05,,89.5,1472.48825483941,66.5,95,
,E06,SYBR,,Unkn-05,,89.5,1629.10689223553,67,95,
,E07,SYBR,,Unkn-13,,91,1806.83188629753,80.5,95,
,E08,SYBR,,Unkn-13,,91,1767.57802836087,81,95,
,E09,SYBR,,Unkn-13,,91,1774.35080207167,80.5,95,
,E10,SYBR,,Unkn-21,,91,1811.85995053834,81.5,95,
,E11,SYBR,,Unkn-21,,91,1747.37952618251,81,95,
,E12,SYBR,,Unkn-21,,91,1896.22898837832,81,95,
,F01,SYBR,,Std-06,,90.5,2111.42998950896,83,95,
,F02,SYBR,,Std-06,,90.5,2030.40138619392,82.5,95,
,F03,SYBR,,Std-06,,90.5,2206.19945221142,82.5,95,
,F04,SYBR,,Unkn-06,,90,1426.84721741161,66,95,
,F05,SYBR,,Unkn-06,,90,1445.33946314789,65.5,95,
,F06,SYBR,,Unkn-06,,89,1517.95908519789,66,95,
,F07,SYBR,,Unkn-14,,90.5,1660.08986625586,66,95,
,F08,SYBR,,Unkn-14,,90.5,1677.66673099563,80.5,95,
,F09,SYBR,,Unkn-14,,90.5,1638.37223555159,66.5,95,
,F10,SYBR,,Unkn-22,,90,1737.57579418672,67,95,
,F11,SYBR,,Unkn-22,,90,1668.86472011989,67,95,
,F12,SYBR,,Unkn-22,,90,1525.40799348524,67.5,95,
,G01,SYBR,,Std-07,,90.5,1921.63428639732,81.5,95,
,G02,SYBR,,Std-07,,None,None,None,None,
,G03,SYBR,,Std-07,,90.5,2036.89478232999,80.5,95,
,G04,SYBR,,Unkn-07,,91,1468.16883411155,80.5,95,
,G05,SYBR,,Unkn-07,,91,1469.57232575317,79.5,95,
,G06,SYBR,,Unkn-07,,90.5,1568.19639695817,79,95,
,G07,SYBR,,Unkn-15,,None,None,None,None,
,G08,SYBR,,Unkn-15,,91,1730.1247257419,65.5,95,
,G09,SYBR,,Unkn-15,,91.5,1787.93438399488,78.5,95,
,G10,SYBR,,Unkn-23,,89.5,1623.75238334072,66.5,95,
,G11,SYBR,,Unkn-23,,89.5,1641.19476993453,67,95,
,G12,SYBR,,Unkn-23,,90,1580.02827122156,67.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,1682.48483623352,66,95,
,H05,SYBR,,Unkn-08,,91,1760.49060262706,65.5,95,
,H06,SYBR,,Unkn-08,,91,1764.24196063234,66,95,
,H07,SYBR,,Unkn-16,,90,1659.37191680593,67,95,
,H08,SYBR,,Unkn-16,,89.5,1724.82669919208,66,95,
,H09,SYBR,,Unkn-16,,89.5,1671.68717615491,66,95,
,H10,SYBR,,Unkn-24,,90,1516.31504501914,78.5,95,
,H11,SYBR,,Unkn-24,,None,None,None,None,
,H12,SYBR,,Unkn-24,,90,1760.88979365563,74.5,95,
