,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,16378.5174502179,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,16700.9477156984,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,17664.3832152179,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,11361.7972220207,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,9713.15445399837,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,11605.617774696,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,11635.8937729539,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,11961.5653523582,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,12581.3797863353,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,10766.1800910932,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,10367.7803829323,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,10508.0810323108,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,15705.5456306876,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,16310.4557443726,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,16687.1509265763,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,12602.9123169069,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,10491.4582344754,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,12684.7201411428,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,12041.3686766255,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,12108.9182556827,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,12926.4160038178,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,12300.8342192498,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,11912.5737285571,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,12033.8660097242,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,16401.0673236551,,Standard,Unassigned,False
